X000310,D00310,《相约星期二》,青春,202003140310,陶思,2020-11-17,2020-11-17,0
X000311,D00311,《那些不值钱的经验》,青春,202003140311,魏平夏,2020-11-18,2020-11-18,0
X000312,D00312,《双鱼记》,青春,202003140312,严丽,2020-11-19,2020-11-19,1
X000313,D00313,《最熟悉的陌生人》,青春,202003140313,杨松,2020-11-20,2020-11-20,1
X000314,D00314,《左半边翅膀》,青春,202003140314,王侦,2020-11-21,2020-11-21,0
X000315,D00315,《蛰伏》,青春,202003140315,卫寻南,2020-11-22,2020-11-22,0
X000316,D00316,《校服的裙摆》,青春,202003140316,杨乐,2020-11-23,2020-11-23,1
X000317,D00317,《来不及学坏》,青春,202003140317,傅有菊,2020-11-24,2020-11-24,1
X000318,D00318,《明朝那些事儿》,青春,202003140318,卫艺,2020-11-25,2020-11-25,0
X000319,D00319,《鬼吹灯》,青春,202003140319,赵瑞进,2020-11-26,2020-11-26,0
X000320,D00320,《迷踪之国》,青春,202003140320,韩敏,2020-11-27,2020-11-27,1
X000321,D00321,天下霸唱,青春,202003140321,韩计香,2020-11-28,2020-11-28,1
X000322,D00322,《盗墓笔记》—,青春,202003140322,谢佳玲,2020-11-29,2020-11-29,0
X000323,D00323,《吸引力法则》,青春,202003140323,蒋芳,2020-11-30,2020-11-30,0
X000324,D00324,《钥匙》,青春,202003140324,尤甜,2020-11-1,2020-11-1,1
X000325,D00325,《影响力密码》,青春,202003140325,郑婷,2020-11-2,2020-11-2,1
X000326,D00326,《坚定的乐观主义》,青春,202003140326,陶柳,2020-11-3,2020-11-3,0
X000327,D00327,《活法1、2、3》,青春,202003140327,沈睿婕,2020-11-4,2020-11-4,0
X000328,D00328,《如果那时我知道……》,青春,202003140328,韩馨语,2020-11-5,2020-11-5,1
X000329,D00329,《萝莉控 大叔》,青春,202003140329,沈大芬,2020-11-6,2020-11-6,1
X000330,D00330,《那时偷偷恋他》,青春,202003140330,周大芬,2020-11-7,2020-11-7,0
X000331,D00331,《你看起来有点帅》,青春,202003140331,陈秋,2020-11-8,2020-11-8,0
X000332,D00332,《致我们失去的青春》,青春,202003140332,金夏青,2020-11-9,2020-11-9,1
X000333,D00333,《何为冬暖》,青春,202003140333,华翠安,2020-11-10,2020-11-10,1
X000334,D00334,《何为夏凉》,青春,202003140334,卫婵,2020-11-11,2020-11-11,0
X000335,D00335,《忽而锦夏》,青春,202003140335,周高彭,2020-11-12,2020-11-12,0
X000336,D00336,《邻家青梅竹马》,青春,202003140336,王璧,2020-11-13,2020-11-13,1
X000337,D00337,《最好的我们》,青春,202003140337,曹瑶,2020-11-14,2020-11-14,1
X000338,D00338,《青春制暖》,青春,202003140338,韩梦娇,2020-11-15,2020-11-15,0
X000339,D00339,《那回不去的年少时光》,青春,202003140339,张静,2020-11-16,2020-11-16,0
X000340,D00340,《我寄养的哪些年》,青春,202003140340,金之念,2020-11-17,2020-11-17,1
X000341,D00341,《君子一诺》,青春,202003140341,魏柔,2020-11-18,2020-11-18,1
X000342,D00342,《暗恋》,青春,202003140342,赵昌菊,2020-11-19,2020-11-19,0
X000343,D00343,《偷偷藏不住》,青春,202003140343,陈静,2020-11-20,2020-11-20,0
X000344,D00344,《难哄》,青春,202003140344,朱荷,2020-11-21,2020-11-21,1
X000345,D00345,《告白》,青春,202003140345,许大芬,2020-11-22,2020-11-22,1
X000346,D00346,《偏偏宠爱》,青春,202003140346,伊娟,2020-11-23,2020-11-23,0
X000347,D00347,《响声》,青春,202003140347,施燕,2020-11-24,2020-11-24,0
X000348,D00348,《黑莲花》,青春,202003140348,郑莺,2020-11-25,2020-11-25,1
X000349,D00349,《小青换》陈让,青春,202003140349,褚乐萱,2020-11-26,2020-11-26,1
X000350,D00350,《魔鬼的体温》,青春,202003140350,郑春燕,2020-11-27,2020-11-27,0
X000351,D00351,《他和他的猫》,青春,202003140351,吴瑶,2020-11-28,2020-11-28,0
X000352,D00352,《暗隔里的秘密》,青春,202003140352,通显,2020-11-29,2020-11-29,1
X000353,D00353,《你听的见》,青春,202003140353,周眉,2020-11-30,2020-11-30,1
X000354,D00354,《白日梦》,青春,202003140354,孔盼夏,2020-11-1,2020-11-1,0
X000355,D00355,《你马甲掉了》,青春,202003140355,周兴怡,2020-11-2,2020-11-2,0
X000356,D00356,《天下无贼》,青春,202003140356,蒋明露,2020-11-3,2020-11-3,1
X000357,D00357,《夏有乔木，雅望天堂》,青春,202003140357,华秋菊,2020-11-4,2020-11-4,1
X000358,D00358,《凉生，我们可不可以不忧伤》,青春,202003140358,金姚,2020-11-5,2020-11-5,0
X000359,D00359,《后来我们都哭了》,青春,202003140359,严二丫,2020-11-6,2020-11-6,0
X000360,D00360,《年效是无华信》,青春,202003140360,华幻波,2020-11-7,2020-11-7,1
X000361,D00361,《尘埃星球》,青春,202003140361,陈幻波,2020-11-8,2020-11-8,1
X000362,D00362,《锦夜》,青春,202003140362,韩冷安,2020-11-9,2020-11-9,0
X000363,D00363,《积木城池》,青春,202003140363,李莎,2020-11-10,2020-11-10,0
X000364,D00364,《左耳》,青春,202003140364,朱绮菱,2020-11-11,2020-11-11,1
X000365,D00365,《积木城池》,青春,202003140365,沈亚萍,2020-11-12,2020-11-12,1
X000366,D00366,《我和你的笑忘书》,青春,202003140366,冯秋荣,2020-11-13,2020-11-13,0
X000367,D00367,《深海里的星星》,青春,202003140367,沈兴怡,2020-11-14,2020-11-14,0
X000368,D00368,《素素》,青春,202003140368,水霄,2020-11-15,2020-11-15,1
X000369,D00369,《玫瑰帝国》,青春,202003140369,戚冰露,2020-11-16,2020-11-16,1
X000370,D00370,《就像海洋原谅了鱼》,青春,202003140370,秦忠娇,2020-11-17,2020-11-17,0
X000371,D00371,《夏日歌》,青春,202003140371,冯秀娟,2020-11-18,2020-11-18,0
X000372,D00372,《咖啡少年不加糖》,青春,202003140372,金瑞进,2020-11-19,2020-11-19,1
X000373,D00373,《彩虹机》,青春,202003140373,严沛文,2020-11-20,2020-11-20,1
X000374,D00374,《烟火不暖，糖衣不甜》,青春,202003140374,冯冬灵,2020-11-21,2020-11-21,0
X000375,D00375,《如果萌，请深萌》,青春,202003140375,魏大芬,2020-11-22,2020-11-22,0
X000376,D00376,《七步危情》,青春,202003140376,韩惜雪,2020-11-23,2020-11-23,1
X000377,D00377,《我靠谱，你随意》,青春,202003140377,沈优优,2020-11-24,2020-11-24,1
X000378,D00378,《你是我的独家记忆》,青春,202003140378,张冬灵,2020-11-25,2020-11-25,0
X000379,D00379,《后来我们都哭了》,青春,202003140379,何悦明,2020-11-26,2020-11-26,0
X000380,D00380,《唱情歌的少年请别忧伤》,青春,202003140380,殷厚菊,2020-11-27,2020-11-27,1
X000381,D00381,《逆夏》,青春,202003140381,卫江霞,2020-11-28,2020-11-28,1
X000382,D00382,《我只是难过不能陪你一起老》,青春,202003140382,吴彩菊,2020-11-29,2020-11-29,0
X000383,D00383,《晨光搁浅》,青春,202003140383,陈灵竹,2020-11-30,2020-11-30,0
X000384,D00384,《微光迷失的尘夏》,青春,202003140384,何贞,2020-11-1,2020-11-1,1
X000385,D00385,《如果下辈子我还记得你》,青春,202003140385,周鑫月,2020-11-2,2020-11-2,1
X000386,D00386,《全世界为你唱这首小情歌》,青春,202003140386,曹聪,2020-11-3,2020-11-3,0
X000387,D00387,《蔷薇纪年静谧时》,青春,202003140387,吕馨语,2020-11-4,2020-11-4,0
X000388,D00388,《云朵上的歌》,青春,202003140388,尤计香,2020-11-5,2020-11-5,1
X000389,D00389,《蔷薇色尘埃》,青春,202003140389,赵紫君,2020-11-6,2020-11-6,1
X000390,D00390,《天使消失在街角》,青春,202003140390,吕江霞,2020-11-7,2020-11-7,0
X000391,D00391,《青藤之凉》,青春,202003140391,施芸,2020-11-8,2020-11-8,0
X000392,D00392,《听说每一颗星球都会哭泣》,青春,202003140392,金宗莉,2020-11-9,2020-11-9,1
X000393,D00393,《月光漫过珍珠夏》,青春,202003140393,华春燕,2020-11-10,2020-11-10,1
X000394,D00394,《原来你还在这里》,青春,202003140394,韩世兰,2020-11-11,2020-11-11,0
X000395,D00395,《致我们终将逝去的青春》,青春,202003140395,尤琼,2020-11-12,2020-11-12,0
X000396,D00396,《山月不知心底事》,青春,202003140396,时夏梅,2020-11-13,2020-11-13,1
X000397,D00397,《晨昏》,青春,202003140397,孔雪萍,2020-11-14,2020-11-14,1
X000398,D00398,《许我向你看》,青春,202003140398,费瑶,2020-11-15,2020-11-15,0
X000399,D00399,《水仙已乘鲤鱼去》,青春,202003140399,吕慧娟,2020-11-16,2020-11-16,0
X000400,D00400,《凉生，我们可不可以不忧伤》,青春,202003140400,许怡,2020-11-17,2020-11-17,1
X000401,E00401,最好的时光在路上,旅游,202003140401,张吉淮,2020-11-18,2020-11-18,1
X000402,E00402,我的职业是旅行,旅游,202003140402,林国瑞,2020-11-19,2020-11-19,0
X000403,E00403,中国自助游,旅游,202003140403,林文书,2020-11-20,2020-11-20,0
X000404,E00404,孤独星球Lonely Planet旅行指南系列,旅游,202003140404,林雅楠,2020-11-21,2020-11-21,1
X000405,E00405,孤独星球Lonely Planet“IN”系列澳大利亚Lonely Planet公司,旅游,202003140405,江易,2020-11-22,2020-11-22,1
X000406,E00406,不小心，日子过得这么有趣,旅游,202003140406,刘泊宏,2020-11-23,2020-11-23,0
X000407,E00407,去，你的旅行,旅游,202003140407,阮剑安,2020-11-24,2020-11-24,0
X000408,E00408,《海洋旅游学导论》,旅游,202003140408,林子帆,2020-11-25,2020-11-25,1
X000409,E00409,《生态旅游》,旅游,202003140409,夏志豪,2020-11-26,2020-11-26,1
X000410,E00410,《城市旅游 : 原理·案例》,旅游,202003140410,吉茹定,2020-11-27,2020-11-27,0
X000411,E00411,《城市休闲旅游 : 理论·案例》,旅游,202003140411,李中冰,2020-11-28,2020-11-28,0
X000412,E00412,《生态旅游 : 全球观点与中国实践》,旅游,202003140412,黄文隆,2020-11-29,2020-11-29,1
X000413,E00413,《遗产旅游》,旅游,202003140413,谢彦文,2020-11-30,2020-11-30,1
X000414,E00414,《商务旅游策划与管理》,旅游,202003140414,富志祥,2020-11-1,2020-11-1,0
X000415,E00415,《城市生态与旅游经济导论》,旅游,202003140415,洪振夏,2020-11-2,2020-11-2,0
X000416,E00416,《生态旅游学》,旅游,202003140416,刘子仪,2020-11-3,2020-11-3,1
X000417,E00417,《民俗风情旅游》,旅游,202003140417,荣子康,2020-11-4,2020-11-4,1
X000418,E00418,《生态旅游》,旅游,202003140418,吕雉,2020-11-5,2020-11-5,0
X000419,E00419,《民俗文化的现代旅游表达》,旅游,202003140419,方一,2020-11-6,2020-11-6,0
X000420,E00420,《世界遗产旅游概论》,旅游,202003140420,黎明云,2020-11-7,2020-11-7,1
X000421,E00421,《温泉开发的策划与规划 : 构筑旅游与休闲的温泉世界 : the construction》,旅游,202003140421,郑伊月,2020-11-8,2020-11-8,1
X000422,E00422,《生态旅游》,旅游,202003140422,雷林,2020-11-9,2020-11-9,0
X000423,E00423,《生态旅游经济关系和谐发展论》,旅游,202003140423,吴美游,2020-11-10,2020-11-10,0
X000424,E00424,《会展旅游》,旅游,202003140424,李雅寺,2020-11-11,2020-11-11,1
X000425,E00425,《生态旅游发展的理论与实践》,旅游,202003140425,陈文婷,2020-11-12,2020-11-12,1
X000426,E00426,城变，一个中国传统城市的细胞再造,旅游,202003140426,吴美与,2020-11-13,2020-11-13,0
X000427,E00427,《中国民俗旅游学新论》,旅游,202003140427,林家纶,2020-11-14,2020-11-14,0
X000428,E00428,《出国自助游教室》,旅游,202003140428,王依婷,2020-11-15,2020-11-15,1
X000429,E00429,《文化遗产与旅游》,旅游,202003140429,黄丽昆,2020-11-16,2020-11-16,1
X000430,E00430,我知道你在想什么,旅游,202003140430,张孟涵,2020-11-17,2020-11-17,0
X000431,E00431,I Can旅游系列04,旅游,202003140431,黄文旺,2020-11-18,2020-11-18,0
X000432,E00432,上海玩全指南,旅游,202003140432,黄圣玖,2020-11-19,2020-11-19,1
X000433,E00433,三十六计应用指南,旅游,202003140433,杨佩芳,2020-11-20,2020-11-20,1
X000434,E00434,海外文摘.人物写真卷.二十周年典藏本,旅游,202003140434,郑梦昌,2020-11-21,2020-11-21,0
X000435,E00435,《金瓶梅》趣谈,旅游,202003140435,曹敏尤,2020-11-22,2020-11-22,0
X000436,E00436,月异星邪,旅游,202003140436,吴韵,2020-11-23,2020-11-23,1
X000437,E00437,中国蜀道,旅游,202003140437,张虹纶,2020-11-24,2020-11-24,1
X000438,E00438,世界万花筒.,旅游,202003140438,陈婉旋,2020-11-25,2020-11-25,0
X000439,E00439,哪里那里/,旅游,202003140439,李雅慧,2020-11-26,2020-11-26,0
X000440,E00440,洛阳散记,旅游,202003140440,周琼文,2020-11-27,2020-11-27,1
X000441,E00441,水灵魂,旅游,202003140441,李成白,2020-11-28,2020-11-28,1
X000442,E00442,"
智谋学
",旅游,202003140442,舒绿,2020-11-29,2020-11-29,0
X000443,E00443,故宫丛谈,旅游,202003140443,丁汉郑,2020-11-30,2020-11-30,0
X000444,E00444,一个旅游领队的经历,旅游,202003140444,吴佳瑞,2021-1-1,2021-1-1,1
X000445,E00445,红楼梦（精装）,旅游,202003140445,李钰泉,2021-1-2,2021-1-2,1
X000446,E00446,兰州,旅游,202003140446,邓诗琪,2021-1-3,2021-1-3,0
X000447,E00447,八年,旅游,202003140447,王恩隆,2021-1-4,2021-1-4,0
X000448,E00448,2020全国民宿产业发展研究报告,旅游,202003140448,李小爱,2021-1-5,2021-1-5,1
X000449,E00449,蜀道青泥 ,旅游,202003140449,吴思涵,2021-1-6,2021-1-6,1
X000450,E00450,"
五台山导游",旅游,202003140450,邓海来,2021-1-7,2021-1-7,0
X000451,E00451,北京城市生活指南,旅游,202003140451,许知,2021-1-8,2021-1-8,0
X000452,E00452,中国现代游记选,旅游,202003140452,朱政研,2021-1-9,2021-1-9,1
X000453,E00453,五台山导游,旅游,202003140453,阮芯学,2021-1-10,2021-1-10,1
X000454,E00454,2020全国民宿产业发展研究报告,旅游,202003140454,吴思韩,2021-1-11,2021-1-11,0
X000455,E00455,正版 走遍全球,旅游,202003140455,李建志,2021-1-12,2021-1-12,0
X000456,E00456,正版 世界著名游记丛书第四辑--纪德游记,旅游,202003140456,黄育霖,2021-1-13,2021-1-13,1
X000457,E00457,香巴拉之魂秘境稻城,旅游,202003140457,金雅琪,2021-1-14,2021-1-14,1
X000458,E00458,楚小香,旅游,202003140458,张诗刚,2021-1-15,2021-1-15,0
X000459,E00459,印度,旅游,202003140459,杨雅萍,2021-1-16,2021-1-16,0
X000460,E00460,西南自助游攻略（上）,旅游,202003140460,李滋龄,2021-1-17,2021-1-17,1
X000461,E00461,长空自游系列：普吉岛,旅游,202003140461,张毅湖,2021-1-18,2021-1-18,1
X000462,E00462,印度 众神眷顾之地,旅游,202003140462,蔡宜,2021-1-19,2021-1-19,0
X000463,E00463,厦门攻略,旅游,202003140463,林竹,2021-1-20,2021-1-20,0
X000464,E00464,北台湾二日游,旅游,202003140464,张茂以,2021-1-21,2021-1-21,1
X000465,E00465,正版书 河北.天津,旅游,202003140465,叶元央,2021-1-22,2021-1-22,1
X000466,E00466,旅游科研立项成果汇编,旅游,202003140466,金育木,2021-1-23,2021-1-23,0
X000467,E00467,走遍全球：荷兰·比利时·卢森堡（,旅游,202003140467,林宜瑶,2021-1-24,2021-1-24,0
X000468,E00468,香港澳门,旅游,202003140468,采林,2021-1-25,2021-1-25,1
X000469,E00469,走遍全球：美国,旅游,202003140469,杨雪,2021-1-26,2021-1-26,1
X000470,E00470,中国旅游法规全书,旅游,202003140470,丁仪,2021-1-27,2021-1-27,0
X000471,E00471,家庭游伦敦 ,旅游,202003140471,逻辑,2021-1-28,2021-1-28,0
X000472,E00472,雪域圣殿-布达拉宫.,旅游,202003140472,林峰,2021-1-29,2021-1-29,1
X000473,E00473,香港澳门深圳珠海,旅游,202003140473,李必成,2021-1-30,2021-1-30,1
X000474,E00474,自助游东北华北,旅游,202003140474,叶隐赵,2021-1-31,2021-1-31,0
X000475,E00475,生活中500个禁区,旅游,202003140475,杨伟成,2021-1-1,2021-1-1,0
X000476,E00476,海外领队培训教程：海外旅游目的地概况,旅游,202003140476,毛展夏,2021-1-2,2021-1-2,1
X000477,E00477,星级饭店访查规范饭店特殊情景题库 /,旅游,202003140477,吴摇华,2021-1-3,2021-1-3,1
X000478,E00478,行行摄色 ,旅游,202003140478,王树芳,2021-1-4,2021-1-4,0
X000479,E00479,昆明大理丽江香格里拉攻略,旅游,202003140479,李宜豪,2021-1-5,2021-1-5,0
X000480,E00480,会议型饭店精细化管理,旅游,202003140480,陈志宏,2021-1-6,2021-1-6,1
X000481,E00481,中国现代游记选 ,旅游,202003140481,蔡国伟,2021-1-7,2021-1-7,1
X000482,E00482,跟大师读懂古典戏剧,旅游,202003140482,梁佩莱,2021-1-8,2021-1-8,0
X000483,E00483,前厅与客房管理,旅游,202003140483,程绍忠,2021-1-9,2021-1-9,0
X000484,E00484,老眼看世界精选本,旅游,202003140484,郑智均,2021-1-10,2021-1-10,1
X000485,E00485,中国现代游选,旅游,202003140485,连俊达,2021-1-11,2021-1-11,1
X000486,E00486,西餐烹饪知识,旅游,202003140486,李荣,2021-1-12,2021-1-12,0
X000487,E00487,【1988年一版一印】镜泊湖诗选,旅游,202003140487,黄伟,2021-1-13,2021-1-13,0
X000488,E00488,幽默语言操作,旅游,202003140488,李沛博,2021-1-14,2021-1-14,1
X000489,E00489,飞鸿雪泥,旅游,202003140489,张莉纹,2021-1-15,2021-1-15,1
X000490,E00490,月异星邪 下册 书脊有破损,旅游,202003140490,李文玉,2021-1-16,2021-1-16,0
X000491,E00491,蒋介石的八大金刚与十三太保,旅游,202003140491,温彦达,2021-1-17,2021-1-17,0
X000492,E00492,成都夜太High【馆藏】【内有泛黄】,旅游,202003140492,林晨和,2021-1-18,2021-1-18,1
X000493,E00493,3M老林的情与Hua/美团大学美酒学院大咖书系,旅游,202003140493,刘佑淳,2021-1-19,2021-1-19,1
X000494,E00494,中国人物之最 ..,旅游,202003140494,张锐群,2021-1-20,2021-1-20,0
X000495,E00495,in hand首尔 5天4夜享乐 美容 文化体验全攻略,旅游,202003140495,洪子放,2021-1-21,2021-1-21,0
X000496,E00496,中国旅游必备 第二版·,旅游,202003140496,张纬洁,2021-1-22,2021-1-22,1
X000497,E00497,中国名胜传说揽萃,旅游,202003140497,陈世,2021-1-23,2021-1-23,1
X000498,E00498,广州市越秀区文物景点集萃 千年风物,旅游,202003140498,林宗琪,2021-1-24,2021-1-24,0
X000499,E00499,古镇川行【书脊受损】,旅游,202003140499,谢一忠,2021-1-25,2021-1-25,0
X000500,E00500,峨眉山旅游指南【内有笔迹】,旅游,202003140500,瑶哲纬,2021-1-26,2021-1-26,1
X000501,F00501,读者,杂志,202003140501,周孟霖,2021-1-27,2021-1-27,1
X000502,F00502,中国国家地理,杂志,202003140502,刘启,2021-1-28,2021-1-28,0
X000503,F00503,我们爱科学+宇宙奥秘,杂志,202003140503,叶文洁,2021-1-29,2021-1-29,0
X000504,F00504,新知,杂志,202003140504,程虹蓉,2021-1-30,2021-1-30,1
X000505,F00505,博物,杂志,202003140505,潘极为,2021-1-31,2021-1-31,1
X000506,F00506,意林少年版,杂志,202003140506,李世杰,2021-1-1,2021-1-1,0
X000507,F00507,妈妈宝宝BOX宝贝盒子,杂志,202003140507,黄秋,2021-1-2,2021-1-2,0
X000508,F00508,科学画报,杂志,202003140508,王宜乐,2021-1-3,2021-1-3,1
X000509,F00509,孤独星球,杂志,202003140509,李水,2021-1-4,2021-1-4,1
X000510,F00510,人与自然,杂志,202003140510,熊华,2021-1-5,2021-1-5,0
X000511,F00511,环球人文地理,杂志,202003140511,周杨佩,2021-1-6,2021-1-6,0
X000512,F00512,NationalGeographic国家地理 ,杂志,202003140512,石春紫,2021-1-7,2021-1-7,1
X000513,F00513,中国国家旅游,杂志,202003140513,赵胤琪,2021-1-8,2021-1-8,1
X000514,F00514,旅行家,杂志,202003140514,誉星茹,2021-1-9,2021-1-9,0
X000515,F00515,汽车自驾游,杂志,202003140515,程昭祥,2021-1-10,2021-1-10,0
X000516,F00516,儿童文学（少年版）,杂志,202003140516,吴慧昭,2021-1-11,2021-1-11,1
X000517,F00517,童趣-环球探索（下：通识）,杂志,202003140517,何佩甄,2021-1-12,2021-1-12,1
X000518,F00518,博物,杂志,202003140518,李文育,2021-1-13,2021-1-13,0
X000519,F00519,环球科学,杂志,202003140519,钟庭伟,2021-1-14,2021-1-14,0
X000520,F00520,幼儿画报,杂志,202003140520,宋河,2021-1-15,2021-1-15,1
X000521,F00521,演讲与口才.学生版,杂志,202003140521,何伶元,2021-1-16,2021-1-16,1
X000522,F00522,妈咪宝贝,杂志,202003140522,谢剑铭,2021-1-17,2021-1-17,0
X000523,F00523,幼儿智力世界,杂志,202003140523,张丽雯,2021-1-18,2021-1-18,0
X000524,F00524,幼儿园,杂志,202003140524,程颐,2021-1-19,2021-1-19,1
X000525,F00525,嘟嘟熊画报,杂志,202003140525,黄康刚,2021-1-20,2021-1-20,1
X000526,F00526,儿童文学 儿童双本套,杂志,202003140526,张纬洁,2021-1-21,2021-1-21,0
X000527,F00527,童趣 公主学院,杂志,202003140527,林晨何,2021-1-22,2021-1-22,0
X000528,F00528,昕薇vivi,杂志,202003140528,郑雅希,2021-1-23,2021-1-23,1
X000529,F00529,瑞丽服饰美容,杂志,202003140529,邓欣惜,2021-1-24,2021-1-24,1
X000530,F00530,VOGUE服饰与美容,杂志,202003140530,谢宜君,2021-1-25,2021-1-25,0
X000531,F00531,瑞丽伊人风尚,杂志,202003140531,黄惠学,2021-1-26,2021-1-26,0
X000532,F00532,米娜,杂志,202003140532,王美玲,2021-1-27,2021-1-27,1
X000533,F00533,男人装,杂志,202003140533,江俊生,2021-1-28,2021-1-28,1
X000534,F00534,红秀grazia,杂志,202003140534,陈信伊,2021-1-29,2021-1-29,0
X000535,F00535,时尚芭莎,杂志,202003140535,阮晴烨,2021-1-30,2021-1-30,0
X000536,F00536,LOHAS•健康时尚,杂志,202003140536,旺盛如,2021-1-31,2021-1-31,1
X000537,F00537,世界时装之苑,杂志,202003140537,林维强,2021-1-1,2021-1-1,1
X000538,F00538,美食,杂志,202003140538,附双虹,2021-1-2,2021-1-2,0
X000539,F00539,东方美食烹饪艺术家,杂志,202003140539,杨超来,2021-1-3,2021-1-3,0
X000540,F00540,食品与健康,杂志,202003140540,王秀琳,2021-1-4,2021-1-4,1
X000541,F00541,四川烹饪,杂志,202003140541,王禧祥,2021-1-5,2021-1-5,1
X000542,F00542,中国烹饪,杂志,202003140542,陈又名,2021-1-6,2021-1-6,0
X000543,F00543,东方美食餐饮经理人,杂志,202003140543,张纬洁,2021-1-7,2021-1-7,0
X000544,F00544,中国大厨,杂志,202003140544,林之火,2021-1-8,2021-1-8,1
X000545,F00545,Vista看天下,杂志,202003140545,余宜礼,2021-1-9,2021-1-9,1
X000546,F00546,新周刊,杂志,202003140546,鑫坤,2021-1-10,2021-1-10,0
X000547,F00547,三联生活周刊,杂志,202003140547,戎育文,2021-1-11,2021-1-11,0
X000548,F00548,南方人物周刊,杂志,202003140548,王培伦,2021-1-12,2021-1-12,1
X000549,F00549,南风窗,杂志,202003140549,金佑晨,2021-1-13,2021-1-13,1
X000550,F00550,周末画报,杂志,202003140550,吴秋凉,2021-1-14,2021-1-14,0
X000551,F00551,人物,杂志,202003140551,王晶已,2021-1-15,2021-1-15,0
X000552,F00552,半月谈 ,杂志,202003140552,吴珊,2021-1-16,2021-1-16,1
X000553,F00553,环球人物 ,杂志,202003140553,张馨士,2021-1-17,2021-1-17,1
X000554,F00554,世界博览,杂志,202003140554,刘宏馨,2021-1-18,2021-1-18,0
X000555,F00555,艺术与设计,杂志,202003140555,古智仁,2021-1-19,2021-1-19,0
X000556,F00556,VISION青年视觉,杂志,202003140556,鞠淑萍,2021-1-20,2021-1-20,1
X000557,F00557,时尚家居 ,杂志,202003140557,涂明泉,2021-1-21,2021-1-21,1
X000558,F00558,id+c室内设计与装修,杂志,202003140558,卢嘉丽,2021-1-22,2021-1-22,0
X000559,F00559,时代楼盘 ,杂志,202003140559,卢宜君,2021-1-23,2021-1-23,0
X000560,F00560,Design 360观念与设计,杂志,202003140560,郭晴贺,2021-1-24,2021-1-24,1
X000561,F00561,包装与设计,杂志,202003140561,郑智昭,2021-1-25,2021-1-25,1
X000562,F00562,世界建筑,杂志,202003140562,黄育清,2021-1-26,2021-1-26,0
X000563,F00563,景观设计,杂志,202003140563,洪国祥,2021-1-27,2021-1-27,0
X000564,F00564,地产,杂志,202003140564,张志强,2021-1-28,2021-1-28,1
X000565,F00565,商界,杂志,202003140565,吕尚之,2021-1-29,2021-1-29,1
X000566,F00566,HBRC哈佛商业评论（中文版） ,杂志,202003140566,陈佩君,2021-1-30,2021-1-30,0
X000567,F00567,第一财经,杂志,202003140567,童杰绿,2021-1-31,2021-1-31,0
X000568,F00568,销售与市场,杂志,202003140568,李梅泉,2021-1-1,2021-1-1,1
X000569,F00569,三联生活周刊 ,杂志,202003140569,李雅琴,2021-1-2,2021-1-2,1
X000570,F00570,商业周刊（中文版）,杂志,202003140570,黄玉铭,2021-1-3,2021-1-3,0
X000571,F00571,财经,杂志,202003140571,蓝恩放,2021-1-4,2021-1-4,0
X000572,F00572,商业评论 ,杂志,202003140572,鲁冠宇,2021-1-5,2021-1-5,1
X000573,F00573,经理人,杂志,202003140573,何秀慧,2021-1-6,2021-1-6,1
X000574,F00574,商界评论,杂志,202003140574,钱佩云,2021-1-7,2021-1-7,0
X000575,F00575,求是,杂志,202003140575,宋培华,2021-1-8,2021-1-8,0
X000576,F00576,中等数学,杂志,202003140576,程昭仪,2021-1-9,2021-1-9,1
X000577,F00577,博物,杂志,202003140577,王美惠,2021-1-10,2021-1-10,1
X000578,F00578,故事会,杂志,202003140578,吴艳茹,2021-1-11,2021-1-11,0
X000579,F00579,第一时间,杂志,202003140579,余欣勋,2021-1-12,2021-1-12,0
X000580,F00580,婴儿益智画册,杂志,202003140580,陈文楠,2021-1-13,2021-1-13,1
X000581,F00581,童趣米老鼠,杂志,202003140581,黄佳靖,2021-1-14,2021-1-14,1
X000582,F00582,萌芽,杂志,202003140582,曾以天,2021-1-15,2021-1-15,0
X000583,F00583,课堂内外,杂志,202003140583,林簌,2021-1-16,2021-1-16,0
X000584,F00584,英语沙龙,杂志,202003140584,彭佩靖,2021-1-17,2021-1-17,1
X000585,F00585,彭蒙惠英语,杂志,202003140585,吴佩,2021-1-18,2021-1-18,1
X000586,F00586,吉林空中英语教室杂志社有限公司,杂志,202003140586,郭鑫俞,2021-1-19,2021-1-19,0
X000587,F00587,秘书工作,杂志,202003140587,黄景,2021-1-20,2021-1-20,0
X000588,F00588,环球人物,杂志,202003140588,王志恺,2021-1-21,2021-1-21,1
X000589,F00589,税务研究,杂志,202003140589,王子帆,2021-1-22,2021-1-22,1
X000590,F00590,秘书工作,杂志,202003140590,林思宏,2021-1-23,2021-1-23,0
X000591,F00591,中国农村金融:原中国农村信用合作杂志,杂志,202003140591,谢俞爱,2021-1-24,2021-1-24,0
X000592,F00592,人力资源开发与管理,杂志,202003140592,李莉雯,2021-1-25,2021-1-25,1
X000593,F00593,施工企业管理,杂志,202003140593,焦俊宏,2021-1-26,2021-1-26,1
X000594,F00594,中国注册会计师,杂志,202003140594,王力依,2021-1-27,2021-1-27,0
X000595,F00595,中国外汇,杂志,202003140595,姜美颖,2021-1-28,2021-1-28,0
X000596,F00596,会计研究,杂志,202003140596,吕佳庆,2021-1-29,2021-1-29,1
X000597,F00597,中国内部审计,杂志,202003140597,许伶,2021-1-30,2021-1-30,1
